ID;Nome;Sexo;Idade;Estado Civil;Identidade;CPF;Cidade;UF;Região;Nº Filhos;Altura;Peso;Saúde;Signo;Telefone Celular;Uso do Celular;Internet;E-mail;Banco;Saldo em Conta;Cartão de Crédito;Dívida no Cartão;TV;Gosta de Games;Gosta de Filmes;Lê Livros;Casa Própria;Ocupação ou Trabalho;Carro;Marca do Carro;Custo Combustivel Mensal;Comida;Ir ao Restaurante;Fruta;Flor;Animal;Esporte;Time de Futebol;Escola do Filhos;Mensalidade Escola;
id-0004292;Mônica;Feminino;45;Solteira;W469644575;97549574400;Mocajuba;PA;Região Norte;0;1,88;60;Não Alérgica;Virgem;930322913;Celular;4G;monica@yahoo.com;Bradesco;663143;American Express;Não;TV por assinatura;Gosta;Gosta;Uma vez por mês;Própria;Engenharia Florestal;Kia Morning;Kia;148;Galinha à cabidela;Gosta;Bilimbi;Maravilha;Pato;Diversos;Globo FC;Não;x;
id-0004293;Lucca;Masculino;30;Solteiro;W108174559;51212050401;Mandirituba;PR;Região Sul;2;1,66;88;Não Alérgico;Áries;900819299;Celular;Não tem internet;lucca_447@yahoo.com;Banco do Brasil;714380;Diners Club;Sim;TV aberta;Não Gosta;Não Gosta;Toda semana;Alugada;Petróleo e Gás;L200;Mitsubishi;279;Acarajé;Não Gosta;Pêssego ;Margarida;Loris;Skate;América-PE;Particular;387;
id-0004294;Zoe;Feminino;57;Divorciada;M078871937;91863193454;São Miguel do Araguaia;GO;Região Centro-Oeste;4;1,59;87;Não Alérgica;Capricórnio;942052668;Celular;Wifi;zoe@outlook.com;Santander;194166;Mastercard;Não;TV pela internet;Gosta;Não Gosta;Uma vez por mês;Própria;Manutenção de aeronaves;Kia Forte;Kia;79;Jabuticaba no pé;Gosta;Pitangão;Begônia-asa-de-anjo;Mosquito;Tchoukball;Getafe;Pública;0;
id-0004295;Augusto;Masculino;73;Solteiro;Y074912777;01053954915;Igarapava;SP;Região Sudeste;3;1,98;98;Alérgico;Leão;981258580;Celular;Wifi;augusto_112@outlook.com;Banco do Brasil;406979;Visa;Sim;TV aberta;Gosta;Gosta;Uma vez por mês;Emprestada;Engenharia de Software;Charger;Chrysler/Dodge;148;Barreado;Não Gosta;Naranjilla;Centáurea;Lémure;Caça;Atlético-ES;Pública;0;
id-0004296;Melinda;Feminino;28;Casada;R228687254;46782528028;Guará;SP;Região Sudeste;0;1,52;78;Alérgica;Peixes;937593976;Celular;Wifi;melinda@terra.com;Banco do Brasil;995653;Elo;Sim;TV pela internet;Gosta;Gosta;Uma vez por mês;Alugada;Sistemas para Internet;Tocantins;Gurgel;229;Pimenta cumari inteira;Não Gosta;Babaco;Abéliatulipaborda;Hamster;Tênis de Mesa;Portuguesa;Não;x;
id-0004297;Ilma;Feminino;51;Casada;Y065057613;45739421316;Moji-mirim;SP;Região Sudeste;4;1,72;72;Não Alérgica;Sagitário;923269403;Whatsapp;4G;ilma_416@uol.com;Bradesco;635734;Diners Club;Não;TV por assinatura;Não Gosta;Não Gosta;Não;Emprestada;Engenharia de Alimentos;EE-12;Engesa;243;Peixe assado na folha de bananeira;Gosta;Marmeladinha;Beijo-pintado;Lula;Boxe;Bonsucesso;Particular;301;
id-0004298;Enrico;Masculino;46;Casado;R916561782;36115874476;Nova Roma do Sul;RS;Região Sul;4;1,75;108;Alérgico;Leão;984578904;Celular;Não tem internet;enrico@uol.com;Caixa Econômica;413686;Hipercard;Sim;TV por assinatura;Não Gosta;Não Gosta;Toda semana;Própria;Ciências Econômicas;Itaipu E-500;Gurgel;110;Mandioca frita;Não Gosta;Marula;Não gosta de flores;Enguia;Esqui Aquático;Monte Azul;Pública;0;
id-0004299;Amara;Feminino;60;Divorciada;W391241057;28663061992;Marcelino Ramos;RS;Região Sul;0;1,88;69;Alérgica;Peixes;958993358;Celular;Banda Larga;amara@gmail.com;Santander;612707;Mastercard;Sim;TV pela internet;Gosta;Gosta;Raramente;Alugada;Mecatrônica Industrial;Espero;Daewoo;262;Pimenta cumari inteira;Gosta;Mamão ;Begônia-cerosa;Kouprey;Tênis;Betis;Não;x;
id-0004300;Kelcione;Feminino;60;Casada;M627143365;52568820224;Formosa da Serra Negra;MA;Região Nordeste;1;1,83;73;Alérgica;Aquário;927292118;Celular;4G;kelcione_633@outlook.com;Itaú;581380;Elo;Não;TV aberta;Gosta;Não Gosta;Toda semana;Própria;Biomedicina;Kia Morning;Kia;116;Arroz carreteiro;Gosta;Yamamomo;Flor-leopardo;Serpente;Futevôlei;Potiguar de Mossoró;Pública;0;
id-0004301;Morgana;Feminino;28;Divorciada;R823724890;09543171518;Inhaúma;MG;Região Sudeste;0;1,60;87;Alérgica;Libra;972242506;Whatsapp;Banda Larga;morgana_988@outlook.com;Caixa Econômica;81455;Mastercard;Sim;TV aberta;Gosta;Não Gosta;Não;Alugada;Produção Fonográfica;Grand Vitara;Suzuki;343;Vinho quente;Gosta;Sem preferência;Gloriosa;Javali;Hóquei;Chelsea;Não;x;
id-0004302;Ágata;Feminino;37;Divorciada;W751177634;18143925502;Guaribas;PI;Região Nordeste;4;1,59;73;Alérgica;Leão;947964396;Whatsapp;4G;agata@terra.com;Itaú;101066;Diners Club;Sim;TV aberta;Gosta;Não Gosta;Raramente;Própria;Gestão Hospitalar;V40;Volvo;59;Quibe;Gosta;Coco ;Bananeirinha-de-jardim;Salamandra;Diversos;Formosa;Particular;428;
id-0004303;Danilo;Masculino;50;Divorciado;R783720126;67288900614;Paiva;MG;Região Sudeste;0;1,71;69;Não Alérgico;Aquário;987175481;Celular;Banda Larga;danilo_026@outlook.com;Itaú;861150;Diners Club;Não;TV por assinatura;Não Gosta;Não Gosta;Toda semana;Alugada;Irrigação e Drenagem;Rally;Simca;340;Caldo de mocotó;Não Gosta;Laranja ;Falso-íris;Avestruz;Ginástica;Athletico-PR;Não;x;
id-0004304;Elizete;Feminino;85;Solteira;R002700460;25960113480;Campos Lindos;TO;Região Norte;3;1,67;110;Não Alérgica;Áries;977315148;Celular;Wifi;elizete_509@yahoo.com;Santander;186321;Diners Club;Sim;TV por assinatura;Gosta;Não Gosta;Toda semana;Emprestada;Ecologia;ix35;Hyundai;197;Requeijão cremoso;Gosta;Ilama;Calanchoê;Peixe-boi;Eqüestres;Tombense;Particular;416;
id-0004305;Agnes;Feminino;51;Casada;M435589304;39324237898;Santo Antônio;RN;Região Nordeste;1;1,87;91;Não Alérgica;Escorpião;972083960;Celular;Banda Larga;agnes_575@terra.com;Bradesco;766123;Diners Club;Não;TV por assinatura;Não Gosta;Não Gosta;Raramente;Alugada;Oceanografia;Z3;BMW;254;Acerola suco;Gosta;Lichia ;Lírio-do-zéfiro;Borboleta;Bilhar;Atlético Araçatuba;Pública;0;
id-0004306;Elizabeth;Feminino;78;Divorciada;Y067789796;65916995609;Guaraciaba do Norte;CE;Região Nordeste;2;1,97;68;Não Alérgica;Escorpião;944999381;Celular;Banda Larga;elizabeth_323@bol.com;Banco do Brasil;407777;Visa;Não;TV pela internet;Não Gosta;Não Gosta;Toda semana;Própria;Estudos de Gênero e Diversidade;Limosine Monza ;Avallone;85;Queijo de Minas fresco;Não Gosta;Uva ;Moreia-bicolor;Pombo;Surf;Queens Park Rangers;Particular;418;
id-0004307;Raul;Masculino;36;Divorciado;W153527825;93903879310;Campo do Brito;SE;Região Nordeste;2;1,61;75;Não Alérgico;Câncer;966487085;Celular;Wifi;raul_676@bol.com;Caixa Econômica;964031;American Express;Sim;TV aberta;Gosta;Não Gosta;Não;Alugada;Engenharia de Petróleo;Ítala;LHM;246;Paçoca de amendoim;Não Gosta;Lucuma;Açafrão-da-conchinchina;Pombo;Futebol Americano;Cacerense;Pública;0;
id-0004308;Danilo;Masculino;37;Solteiro;Y498273283;04729007297;São José de Espinharas;PB;Região Nordeste;1;1,53;90;Não Alérgico;Aquário;966417721;Celular;Não tem internet;danilo_833@terra.com;Itaú;964714;Hipercard;Sim;TV pela internet;Gosta;Gosta;Raramente;Emprestada;Astronomia;2300 Álcool Ti;Alfa Romeo;122;Misto quente;Não Gosta;Marolo;Mussaenda-vermelha;Gauro;Basquete;Paraíba do Sul;Particular;550;
id-0004309;Calebe;Masculino;33;Solteiro;W751915746;53165340994;Flora Rica;SP;Região Sudeste;2;1,59;104;Alérgico;Aquário;934700167;Whatsapp;Banda Larga;calebe@outlook.com;Bradesco;169982;Elo;Não;TV aberta;Gosta;Não Gosta;Toda semana;Própria;Saúde Coletiva;Polo Sedan ;Volkswagen;96;Broa de fubá;Não Gosta;Cagaita;Triális;Pombo;Corrida de Aventura;Americano-MA;Pública;0;
id-0004310;Yan;Masculino;31;Casado;W173045685;58959446456;Francisco Alves;PR;Região Sul;1;1,81;75;Não Alérgico;Sagitário;958644654;Celular;Banda Larga;yan@outlook.com;Banco do Brasil;978482;Mastercard;Não;TV pela internet;Gosta;Não Gosta;Raramente;Própria;Estética e Cosmética;G-800;Gurgel;242;Chá mate gelado e pastel;Gosta;Pitaya;Antúrio;Serpente;Badminton;Londrina;Pública;0;
id-0004311;Pérola;Feminino;70;Casada;Y818571967;53678223820;Itabuna;BA;Região Nordeste;2;1,75;66;Não Alérgica;Capricórnio;969425766;Whatsapp;Wifi;perola@outlook.com;Caixa Econômica;185864;Hipercard;Não;TV pela internet;Gosta;Não Gosta;Toda semana;Alugada;Administração Pública;Variant II;Volkswagen;144;Dobradinha;Gosta;Damasco ;Girassol;Lhama;Boa Forma;Alto Santo;Particular;444;
id-0004312;João Gabriel;Masculino;42;Casado;M634823999;15196412045;Conceição do Mato Dentro;MG;Região Sudeste;0;1,86;75;Não Alérgico;Sagitário;961182369;Whatsapp;Não tem internet;joaogabriel@yahoo.com;Itaú;205952;American Express;Não;TV por assinatura;Gosta;Gosta;Não;Emprestada;Museologia;V60;Volvo;73;Pimenta cumari inteira;Gosta;Sapoti;Barléria;Búfalo Americano;Tourada;Catanduvense;Não;x;
id-0004313;Tifanni;Feminino;63;Casada;Y116300273;98372834029;Capoeiras;PE;Região Nordeste;1;1,54;110;Alérgica;Virgem;930132242;Celular;Banda Larga;tifanni@terra.com;Caixa Econômica;327368;Diners Club;Não;TV por assinatura;Não Gosta;Não Gosta;Raramente;Emprestada;Comunicação Organizacional;Gol;Volkswagen;160;Pitanga;Não Gosta;Sapoti;Jasmim-da-índia;Vison;Boliche;São Carlos;Particular;527;
id-0004314;Lis;Feminino;34;Solteira;R920159124;25523736908;Rafael Jambeiro;BA;Região Nordeste;1;1,61;96;Alérgica;Touro;984826472;Celular;Banda Larga;lis@uol.com;Banco do Brasil;711959;Mastercard;Não;TV aberta;Gosta;Gosta;Toda semana;Alugada;Musicoterapia;Corsa Wagon;Chevrolet;319;Arroz, feijão, bife e batata frita;Não Gosta;Pitanga;Poinsétia;Porco-espinho;Corfebol;Vitória da Conquista;Particular;542;
id-0004315;Rafael;Masculino;77;Divorciado;R360013628;30101954099;Ceres;GO;Região Centro-Oeste;1;1,64;86;Alérgico;Leão;932621356;Whatsapp;Não tem internet;rafael@outlook.com;Santander;906314;American Express;Não;TV pela internet;Gosta;Não Gosta;Raramente;Própria;Enfermagem;Sandero;Renault;219;Bala de banana;Gosta;Jamelão;Gengibre-concha;Macaco;Futebol;Boavista;Pública;0;
id-0004316;Gabrielly;Feminino;85;Solteira;M056581291;55919316284;Macaúbas;BA;Região Nordeste;4;1,83;93;Alérgica;Sagitário;903677905;Celular;Não tem internet;gabrielly_208@gmail.com;Caixa Econômica;921570;Elo;Sim;TV por assinatura;Gosta;Gosta;Toda semana;Alugada;Agrimensura;CL-244;Cross Lander;165;Pastel de feira;Não Gosta;Pupunha;Crisântemo;Cão;Tênis;Southampton;Pública;0;
id-0004317;Luana;Feminino;41;Divorciada;R863434969;06791331249;Bom Princípio;RS;Região Sul;4;1,70;99;Não Alérgica;Peixes;968772394;Celular;Banda Larga;luana@terra.com;Caixa Econômica;796722;Diners Club;Sim;TV por assinatura;Gosta;Não Gosta;Raramente;Alugada;Meteorologia;Fissore;DKW-Vemag;76;Leitão à pururuca;Gosta;Himbeere;Alegria-dos-jardins;Cabra;Basquete;Ypiranga-RS;Particular;374;
id-0004318;Rodrigo;Masculino;83;Solteiro;Y658955213;85058817104;Conchal;SP;Região Sudeste;1;1,69;109;Não Alérgico;Peixes;900276116;Celular;Não tem internet;rodrigo@yahoo.com;Santander;198133;Hipercard;Sim;TV aberta;Não Gosta;Não Gosta;Uma vez por mês;Própria;Ciência da Computação;9000;Saab;334;Bala de coco de festa de aniversário;Não Gosta;Zitrone;Afelandra;Boi;Tourada;Everton;Pública;0;
id-0004319;Umberto;Masculino;38;Solteiro;M644921358;93629664493;Curuçá;PA;Região Norte;2;1,89;76;Alérgico;Áries;929268480;Celular;Wifi;umberto_033@bol.com;Santander;473160;American Express;Sim;TV pela internet;Gosta;Não Gosta;Não;Alugada;História da Arte;Deserter 2;SR Veículos Especiais;91;Queijo coalho na brasa;Não Gosta;Abóbora ;Flor-canhota;Alce;Wakeboard;Rússia;Particular;514;
id-0004320;Fabrício;Masculino;31;Casado;M989793299;68788614486;Campina da Lagoa;PR;Região Sul;1;1,55;75;Não Alérgico;Peixes;990260356;Celular;Não tem internet;fabricio_116@yahoo.com;Banco do Brasil;121135;Diners Club;Não;TV por assinatura;Não Gosta;Não Gosta;Raramente;Emprestada;Engenharia de Software;VAZ- 2104 (Laika Station Wagon);Lada;223;Pão de mel com doce de leite;Gosta;Ananás ;Astromélia;Lobo;Esportes de Aventura;Atlético-PE;Particular;376;
id-0004321;João Miguel;Masculino;56;Casado;W510864810;20077912829;Ibitirama;ES;Região Sudeste;2;1,51;96;Não Alérgico;Câncer;900943839;Whatsapp;Banda Larga;joaomiguel_118@yahoo.com;Bradesco;422514;Visa;Não;TV por assinatura;Não Gosta;Gosta;Toda semana;Própria;Agronomia;LS;Lexus;315;Chimarrão;Não Gosta;Bacuri;Amor-perfeito;Hipopótamo;Tênis;Sérvia;Particular;598;
id-0004322;Liz;Feminino;49;Solteira;W768029087;81524868515;Bandeirantes;MS;Região Centro-Oeste;1;1,60;86;Não Alérgica;Touro;993205347;Celular;Banda Larga;liz@outlook.com;Banco do Brasil;659084;American Express;Não;TV pela internet;Não Gosta;Não Gosta;Toda semana;Emprestada;Gestão da Produção Industrial;TL;Volkswagen;92;Batata doce assada;Não Gosta;Abiu;Capuchinha;Hiena;Esqui Aquático;Francana;Particular;472;
id-0004323;Maria;Feminino;36;Casada;R373975861;17379027721;Campina do Simão;PR;Região Sul;0;1,80;91;Não Alérgica;Câncer;944080339;Whatsapp;Wifi;maria@terra.com;Santander;138633;Visa;Sim;TV por assinatura;Gosta;Gosta;Toda semana;Própria;Teologia;G-800;Gurgel;60;Pão de queijo;Não Gosta;Calabaça ;Tango;Lobo;Tiro;Atalanta;Não;x;
id-0004324;Maria Isis;Feminino;66;Casada;M221390324;22538290212;Camargo;RS;Região Sul;2;1,72;76;Alérgica;Gêmeos;904671423;Celular;4G;mariaisis@outlook.com;Itaú;249483;Visa;Sim;TV aberta;Não Gosta;Não Gosta;Raramente;Emprestada;Mineração;Limosine Monza ;Avallone;235;Chá mate gelado e pastel;Não Gosta;Bacaba;Bananeirinha-de-jardim;Pavão;Arco e Flecha;Inter de Lages;Pública;0;
id-0004325;Enrico;Masculino;78;Casado;W916102000;28157731556;Mata Verde;MG;Região Sudeste;4;1,85;98;Não Alérgico;Sagitário;997046905;Celular;Não tem internet;enrico_876@bol.com;Banco do Brasil;944347;Diners Club;Sim;TV pela internet;Não Gosta;Não Gosta;Raramente;Alugada;Química;Korando;SsangYong;142;Sanduíche de pernil;Não Gosta;Marmeladinha;Gerânio-pendente;Formiga;Wakeboard;Boca Juniors;Pública;0;
id-0004326;William;Masculino;81;Solteiro;Y099305686;63028302119;Nova Roma;GO;Região Centro-Oeste;2;1,91;71;Alérgico;Câncer;980092811;Whatsapp;4G;william_351@gmail.com;Santander;907349;Mastercard;Não;TV aberta;Não Gosta;Gosta;Uma vez por mês;Própria;Arqueologia;Celta;Chevrolet;201;Mandioca frita;Não Gosta;Caju;Lírio-do-zéfiro;Perú;Surf;República Tcheca;Particular;321;
id-0004327;Fabrício;Masculino;51;Solteiro;Y022537701;79321105163;Ubajara;CE;Região Nordeste;0;1,71;82;Alérgico;Libra;926457517;Celular;4G;fabricio_225@outlook.com;Santander;310313;Visa;Não;TV pela internet;Não Gosta;Gosta;Uma vez por mês;Própria;Agroecologia;Cruze;Chevrolet;170;Galinha à cabidela;Não Gosta;Tâmara;Gladíolo;Elefante;Deficientes;Croácia;Não;x;
id-0004328;Lucia;Feminino;69;Solteira;Y095405631;37940630782;Agudo;RS;Região Sul;4;1,50;77;Alérgica;Libra;904759960;Whatsapp;4G;lucia@uol.com;Itaú;142308;Elo;Não;TV aberta;Não Gosta;Gosta;Raramente;Emprestada;Gestão de Seguros;Vario;SEAT;300;Peixe assado na folha de bananeira;Não Gosta;Pequi;Astromélia;Ocapi;Tênis;Uruguai;Pública;0;
id-0004329;Valter;Masculino;23;Casado;W660065222;25484040098;Guapimirim;RJ;Região Sudeste;2;1,59;67;Não Alérgico;Touro;970428042;Whatsapp;Não tem internet;valter@outlook.com;Banco do Brasil;740639;Mastercard;Sim;TV por assinatura;Gosta;Gosta;Não;Própria;Radiologia;Brava;Fiat;317;Dobradinha;Gosta;Noz Pecã;Margarida-de-paris;Tubarão;Luta Livre;Náutico-RR;Pública;0;
id-0004330;Manuela;Feminino;29;Solteira;R018290008;98091722537;Berizal;MG;Região Sudeste;1;1,77;108;Não Alérgica;Capricórnio;949815727;Celular;Wifi;manuela@yahoo.com;Bradesco;732428;American Express;Sim;TV aberta;Não Gosta;Gosta;Raramente;Alugada;Ciências Econômicas;Monarca;Monarca;315;Frango com quiabo;Não Gosta;Nêspera ;Érica Erva-de-gato;Foca;Padel;Sinop;Pública;0;
id-0004331;Alexandre;Masculino;25;Divorciado;W007451138;70443136423;Lagamar;MG;Região Sudeste;3;1,60;67;Não Alérgico;Gêmeos;987949959;Whatsapp;Não tem internet;alexandre_194@outlook.com;Caixa Econômica;258308;Diners Club;Não;TV por assinatura;Não Gosta;Não Gosta;Toda semana;Alugada;Manutenção de aeronaves;Silverado;Chevrolet;262;Cuscuz paulista;Gosta;Noz Pecã;Bananeirinha-de-jardim;Gazela;Frisbee;União ABC;Pública;0;
id-0004332;Liam;Masculino;43;Casado;R344664546;46814315169;Guapirama;PR;Região Sul;2;1,89;94;Alérgico;Gêmeos;961663599;Whatsapp;Banda Larga;liam_059@bol.com;Banco do Brasil;691636;Mastercard;Sim;TV aberta;Não Gosta;Não Gosta;Uma vez por mês;Alugada;Física;Bianco S;Bianco;187;Pingado de padaria;Não Gosta;Guariroba;Bananeira-ornamental;Vespa;Esgrima;Sete de Setembro-PE;Particular;518;
id-0004333;Levi;Masculino;72;Casado;W568703640;16519836932;Novo Oriente do Piauí;PI;Região Nordeste;1;1,62;99;Não Alérgico;Câncer;933964673;Whatsapp;Wifi;levi@gmail.com;Itaú;38752;Elo;Não;TV aberta;Não Gosta;Gosta;Uma vez por mês;Emprestada;Produção Cênica;SP2;Volkswagen;250;Pintando na brasa;Gosta;Cabeludinha;Ervilha-de-cheiro;Foca;Automobilismo;Roma;Particular;477;
id-0004334;Lucy;Feminino;35;Casada;M871136392;90919267686;Maximiliano de Almeida;RS;Região Sul;4;1,71;86;Alérgica;Virgem;923443142;Whatsapp;Wifi;lucy_811@gmail.com;Bradesco;485046;American Express;Sim;TV pela internet;Não Gosta;Não Gosta;Raramente;Emprestada;História da Arte;X6M;BMW;103;Pão de queijo;Não Gosta;Maná;Peônia;Mosquito;Futebol;CSE;Particular;322;
id-0004335;Chloe;Feminino;33;Solteira;M970883099;85750955411;Porto União;SC;Região Sul;4;1,56;90;Alérgica;Sagitário;914923407;Celular;Wifi;chloe_942@bol.com;Bradesco;514352;Diners Club;Não;TV aberta;Gosta;Não Gosta;Raramente;Emprestada;Oftálmica;Chevy 500;Chevrolet;295;Sonho de padaria;Gosta;Sem preferência;Gailárdia;Ostra;Natação e Saltos Ornamentais;São Vicente;Particular;316;
id-0004336;Pedro Lucas;Masculino;70;Casado;M098784993;21678912675;Iretama;PR;Região Sul;4;1,96;94;Não Alérgico;Leão;995144144;Celular;Wifi;pedrolucas_969@outlook.com;Bradesco;15248;Diners Club;Sim;TV pela internet;Não Gosta;Gosta;Uma vez por mês;Alugada;Fisioterapia;Bianco Tarpan;Bianco;312;Moqueca;Não Gosta;Morango ;Chapéu-chinês;Pomba;Badminton;Afogados;Particular;332;
id-0004337;Declan;Masculino;44;Divorciado;M386907685;75056881915;Porto Barreiro;PR;Região Sul;4;1,73;105;Não Alérgico;Aquário;988656507;Celular;Wifi;declan@bol.com;Santander;193877;Diners Club;Não;TV por assinatura;Não Gosta;Não Gosta;Raramente;Alugada;Ciências Agrárias;Regente;Simca;86;Queijo de Minas fresco;Gosta;Sapoti;Flor-leopardo;Pato-real;Corrida de Aventura;Porto-PE;Pública;0;
id-0004338;Fellipe;Masculino;26;Casado;M716841142;94247046103;Santa Luz;PI;Região Nordeste;0;1,84;62;Alérgico;Capricórnio;916873058;Whatsapp;Não tem internet;fellipe_242@gmail.com;Santander;166155;Elo;Não;TV pela internet;Não Gosta;Gosta;Não;Própria;Fabricação Mecânica;SW4;Toyota;238;Bala de banana;Não Gosta;Mangaba;Gnafálio;Anta;Tourada;São Francisco-PA;Não;x;
id-0004339;Miriam;Feminino;56;Solteira;R896287910;65102391719;Poço de José de Moura;PB;Região Nordeste;0;1,88;98;Não Alérgica;Escorpião;947542967;Whatsapp;4G;miriam@yahoo.com;Santander;785725;Elo;Não;TV por assinatura;Gosta;Não Gosta;Uma vez por mês;Emprestada;Gestão Financeira;HR-V ;Honda;329;Churrasco;Não Gosta;Durião;Lírio-do-amazonas;Dugongo;Esgrima;Paysandu;Não;x;
id-0004340;Daniele;Feminino;59;Divorciada;R791078396;00343804548;Paranaguá;PR;Região Sul;2;1,64;100;Não Alérgica;Leão;934610989;Celular;Wifi;daniele_234@terra.com;Itaú;198040;Diners Club;Sim;TV pela internet;Não Gosta;Gosta;Não;Própria;Engenharia de Transporte e da Mobilidade;Ipanema;Gurgel;337;Açaí na tijela;Gosta;Pequi;Bananeirinha-de-jardim;Morcego;Ciclismo;Democrata GV;Particular;591;
id-0004341;Ana Beatriz;Feminino;70;Divorciada;Y246386131;63191646671;São Pedro do Paraná;PR;Região Sul;3;1,68;63;Alérgica;Touro;931486499;Whatsapp;Não tem internet;anabeatriz@uol.com;Itaú;758542;American Express;Não;TV por assinatura;Gosta;Não Gosta;Uma vez por mês;Emprestada;Design de Moda;Super 90;Chamonix;226;Pão de queijo;Não Gosta;Jujuba;Azaleia;Perdiz;Punhobol;Independente-AP;Particular;450;
id-0004342;Raquel;Feminino;38;Solteira;R658174574;48282962594;Caraí;MG;Região Sudeste;2;1,52;67;Alérgica;Touro;958911370;Whatsapp;Wifi;raquel@yahoo.com;Santander;143776;Hipercard;Sim;TV aberta;Não Gosta;Não Gosta;Uma vez por mês;Própria;Engenharia Bioquímica de Bioprocessos e Biotecnologia;Kia Rondo;Kia;285;Quebra queixo;Não Gosta;Marolo;Cesto-de-ouro;Castor;Navegação;Cascavel CR;Particular;565;
id-0004343;Lucas Gabriel;Masculino;70;Solteiro;W103805125;98611520996;São Pedro de Alcântara;SC;Região Sul;3;1,61;83;Não Alérgico;Gêmeos;905896366;Whatsapp;4G;lucasgabriel@yahoo.com;Itaú;972764;Mastercard;Não;TV pela internet;Não Gosta;Gosta;Não;Emprestada;Sistemas Elétricos;Itaipu E-500;Gurgel;93;Sanduíche de pernil;Gosta;Sapucaia;Giesta;Urso	 ;Esqui Aquático;Rayo Vallecano;Pública;0;
id-0004344;Agnes;Feminino;68;Solteira;R923643324;63773222750;Coronel Ezequiel;RN;Região Nordeste;2;1,77;69;Não Alérgica;Áries;956895749;Whatsapp;4G;agnes@outlook.com;Banco do Brasil;511792;Mastercard;Sim;TV pela internet;Gosta;Não Gosta;Toda semana;Alugada;Design;A-10;Chevrolet;58;Dobradinha;Gosta;Noni;Confete;Coelho;Bocha;Everton;Pública;0;
id-0004345;Mariana;Feminino;79;Divorciada;W165151529;99647868332;Piracaia;SP;Região Sudeste;0;1,85;91;Não Alérgica;Touro;905743894;Celular;Wifi;mariana_819@yahoo.com;Caixa Econômica;328089;Visa;Não;TV pela internet;Gosta;Não Gosta;Toda semana;Emprestada;Dança;Equinox;Chevrolet;285;Rabada;Gosta;Framboesa ;Lisimáquia;Vespa;Hóquei;São Luiz;Não;x;
id-0004346;Daniele;Feminino;48;Casada;W915858599;85137130961;Campo Grande;MS;Região Centro-Oeste;2;1,57;94;Não Alérgica;Câncer;901704088;Whatsapp;Wifi;daniele@yahoo.com;Banco do Brasil;879523;Visa;Sim;TV pela internet;Gosta;Gosta;Raramente;Alugada;Gestão Desportiva e de Lazer;Hofstetter;Hofstetter;193;Sonho de padaria;Não Gosta;Marmelo ;Gnafálio;Panda gigante;Tênis de Mesa;Vitória;Particular;356;
